"","Trapnest","Date","Site","Subsite","Treatment","Cavity_number","Straw_ID","Cavity_ID","Nest_ID","Cell_ID","Filled_length_mm","Straw_length_mm","Status","Contains_cells","Occupant","Good_days","Bee_choice","Available_cavities_prior","New_nests_os","New_nests_meg","Osmia_ps_prior","Osmia_no_ps_prior","Meg_ps_prior","Meg_no_ps_prior","Osmia_ps_post","Osmia_no_ps_post","Meg_ps_post","Meg_no_ps_post","New_nests_sum","Cumulative_par","Number_of_cells","Prop_cells_par","Cell_parasitized","Sealed","Nest_parasitized","Active_bin","Sum_unsealed_prior","Prop_filled"
"369","trapnest_2",2023-05-17,"BP","A","Mid",18,"a","2_18","2_18a",NA,106.85,142.77,"no change",1,"osmia",1,NA,12,0,0,6,1,0,0,6,1,0,0,0,0,5,0,NA,"not sealed","not parasitized",1,1,0.748406527982069
"370","trapnest_2",2023-05-19,"BP","A","Mid",18,"a","2_18","2_18a",NA,106.85,142.77,"no change",1,"osmia",2,NA,12,0,0,6,1,0,0,6,1,0,0,0,0,5,0,NA,"not sealed","not parasitized",1,1,0.748406527982069
"371","trapnest_2",2023-05-21,"BP","A","Mid",18,"a","2_18","2_18a",NA,106.85,142.77,"no change",1,"osmia",1,NA,12,0,0,6,1,0,0,6,1,0,0,0,0,5,0,NA,"not sealed","not parasitized",1,1,0.748406527982069
"372","trapnest_2",2023-05-22,"BP","A","Mid",18,"a","2_18","2_18a","2_18a_6",106.85,142.77,"3 cells",1,"osmia",1,NA,12,0,0,6,1,0,0,6,1,0,0,0,0,8,0,0,"not sealed","not parasitized",1,1,0.748406527982069
"373","trapnest_2",2023-05-23,"BP","A","Mid",18,"a","2_18","2_18a","2_18a_9",106.85,142.77,"1 cell",1,"osmia",1,NA,12,0,0,6,1,0,0,6,1,0,0,0,0,9,0,0,"not sealed","not parasitized",1,1,0.748406527982069
"374","trapnest_2",2023-05-26,"BP","A","Mid",18,"a","2_18","2_18a","2_18a_10",106.85,142.77,"2 cells + end cap",1,"osmia",2,NA,12,0,0,6,1,0,0,6,1,0,0,0,0,9,0,0,"sealed","not parasitized",0,0,0.748406527982069
"375","trapnest_2",2023-05-28,"BP","A","Mid",18,"a","2_18","2_18a",NA,106.85,142.77,"no change",1,"osmia",2,NA,12,0,0,6,1,0,0,6,1,0,0,0,0,9,0,NA,"sealed","not parasitized",0,0,0.748406527982069
"376","trapnest_2",2023-05-29,"BP","A","Mid",18,"a","2_18","2_18a",NA,106.85,142.77,"no change",1,"osmia",1,NA,12,2,0,6.5,1.5,0,0,8,3,0,0,2,0,9,0,NA,"sealed","not parasitized",0,0,0.748406527982069
"377","trapnest_2",2023-05-31,"BP","A","Mid",18,"a","2_18","2_18a",NA,106.85,142.77,"no change",1,"osmia",2,NA,12,3,0,7,4,0,0,9,6,0,0,3,0,9,0,NA,"sealed","not parasitized",0,2,0.748406527982069
"378","trapnest_2",2023-05-29,"BP","A","Mid",1,"a","2_1","2_1a","2_1a_1",21.51,147.24,"2 cells + end cap",1,"osmia",1,1,12,2,0,6.5,1.5,0,0,8,3,0,0,2,2,2,1,1,"sealed","parasitized",0,0,0.146088019559902
"379","trapnest_2",2023-05-31,"BP","A","Mid",1,"a","2_1","2_1a",NA,21.51,147.24,"no change",1,"osmia",2,NA,12,3,0,7,4,0,0,9,6,0,0,3,2,2,1,NA,"sealed","parasitized",0,2,0.146088019559902
"380","trapnest_2",2023-06-02,"BP","A","Mid",1,"a","2_1","2_1a",NA,21.51,147.24,"no change",1,"osmia",2,NA,11,2,0,7.5,4.5,0,0,9,6,0,0,2,2,2,1,NA,"sealed","parasitized",0,3,0.146088019559902
"381","trapnest_2",2023-05-31,"BP","A","Mid",7,"a","2_7","2_7a","2_7a_1",7.14,146.52,"1 cell",1,"osmia",2,1,12,3,0,7,4,0,0,9,6,0,0,3,0,1,0,0,"not sealed","not parasitized",1,2,0.0487305487305487
"382","trapnest_2",2023-06-02,"BP","A","Mid",7,"a","2_7","2_7a",NA,7.14,146.52,"no change",1,"osmia",2,NA,11,2,0,7.5,4.5,0,0,9,6,0,0,2,0,1,0,NA,"not sealed","not parasitized",1,3,0.0487305487305487
"383","trapnest_2",2023-06-05,"BP","A","Mid",7,"a","2_7","2_7a",NA,7.14,146.52,"no change",1,"osmia",1,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,3,0.0487305487305487
"384","trapnest_2",2023-06-08,"BP","A","Mid",7,"a","2_7","2_7a",NA,7.14,146.52,"no change",1,"osmia",2,NA,10,0,0,8,3,0,0,8,3,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,3,0.0487305487305487
"385","trapnest_2",2023-06-10,"BP","A","Mid",7,"a","2_7","2_7a",NA,7.14,146.52,"no change",1,"osmia",0,NA,10,0,0,8,3,0,0,8,3,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,3,0.0487305487305487
"386","trapnest_2",2023-06-12,"BP","A","Mid",7,"a","2_7","2_7a",NA,7.14,146.52,"no change",1,"osmia",1,NA,10,0,0,8,3,0,0,8,3,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,3,0.0487305487305487
"387","trapnest_2",2023-06-14,"BP","A","Mid",7,"a","2_7","2_7a",NA,7.14,146.52,"no change",1,"osmia",0,NA,10,1,0,8,3,0,0,9,4,0,0,1,0,1,0,NA,"not sealed","not parasitized",1,4,0.0487305487305487
"388","trapnest_2",2023-06-16,"BP","A","Mid",7,"a","2_7","2_7a",NA,7.14,146.52,"no change",1,"osmia",1,NA,9,0,0,9,4,0,0,9,4,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,4,0.0487305487305487
"389","trapnest_2",2023-06-20,"BP","A","Mid",7,"a","2_7","2_7a",NA,7.14,146.52,"no change",1,"osmia",3,NA,12,0,0,6,2,0,0,6,2,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,2,0.0487305487305487
"390","trapnest_2",2023-06-23,"BP","A","Mid",7,"a","2_7","2_7a",NA,7.14,146.52,"no change",1,"osmia",3,NA,12,0,0,6,2,0,0,6,2,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,2,0.0487305487305487
"391","trapnest_2",2023-06-29,"BP","A","Mid",7,"a","2_7","2_7a",NA,7.14,146.52,"no change",1,"osmia",1,NA,7,0,0,6,2,0,0,6,2,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,2,0.0487305487305487
"392","trapnest_2",2023-05-31,"BP","A","Mid",9,"a","2_9","2_9a","2_9a_1",64.69,148.95,"6 cells",1,"osmia",2,1,12,3,0,7,4,0,0,9,6,0,0,3,0,6,0,0,"not sealed","not parasitized",1,2,0.434306814367237
"393","trapnest_2",2023-06-02,"BP","A","Mid",9,"a","2_9","2_9a","2_9a_7",64.69,148.95,"1 cell + end cap",1,"osmia",2,NA,11,2,0,7.5,4.5,0,0,9,6,0,0,2,0,7,0,0,"sealed","not parasitized",0,3,0.434306814367237
"394","trapnest_2",2023-06-14,"BP","A","Mid",9,"b","2_9","2_9b","2_9b_1",5.98,138.76,"1 cell",1,"osmia",0,1,10,1,0,8,3,0,0,9,4,0,0,1,0,1,0,0,"not sealed","not parasitized",1,4,0.0430959930815797
"395","trapnest_2",2023-06-16,"BP","A","Mid",9,"b","2_9","2_9b","2_9b_2",5.98,138.76,"1 cell",1,"osmia",1,NA,9,0,0,9,4,0,0,9,4,0,0,0,0,2,0,0,"not sealed","not parasitized",1,4,0.0430959930815797
"396","trapnest_2",2023-06-20,"BP","A","Mid",9,"b","2_9","2_9b",NA,5.98,138.76,"no change",1,"osmia",3,NA,12,0,0,6,2,0,0,6,2,0,0,0,0,2,0,NA,"not sealed","not parasitized",1,2,0.0430959930815797
"397","trapnest_2",2023-06-23,"BP","A","Mid",9,"b","2_9","2_9b",NA,5.98,138.76,"no change",1,"osmia",3,NA,12,0,0,6,2,0,0,6,2,0,0,0,0,2,0,NA,"not sealed","not parasitized",1,2,0.0430959930815797
"398","trapnest_2",2023-06-29,"BP","A","Mid",9,"b","2_9","2_9b",NA,5.98,138.76,"no change",1,"osmia",1,NA,7,0,0,6,2,0,0,6,2,0,0,0,0,2,0,NA,"not sealed","not parasitized",1,2,0.0430959930815797
"399","trapnest_20",2023-06-01,"NN","G","Mid",15,"a","20_15","20_15a","20_15a_1",10.45,144.11,"1 cell",1,"osmia",1,1,12,2,0,6.5,2.5,0,0,8,4,0,0,2,0,1,0,0,"not sealed","not parasitized",1,1,0.0725140517660121
"400","trapnest_20",2023-06-04,"NN","G","Mid",15,"a","20_15","20_15a",NA,10.45,144.11,"no change",1,"osmia",3,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,1,0.0725140517660121
"401","trapnest_20",2023-06-05,"NN","G","Mid",15,"a","20_15","20_15a",NA,10.45,144.11,"no change",1,"osmia",1,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,1,0.0725140517660121
"402","trapnest_20",2023-06-08,"NN","G","Mid",15,"a","20_15","20_15a",NA,10.45,144.11,"no change",1,"osmia",2,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,1,0.0725140517660121
"403","trapnest_20",2023-06-10,"NN","G","Mid",15,"a","20_15","20_15a",NA,10.45,144.11,"no change",1,"osmia",0,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,1,0.0725140517660121
"404","trapnest_20",2023-06-11,"NN","G","Mid",15,"a","20_15","20_15a",NA,10.45,144.11,"no change",1,"osmia",1,NA,10,0,0,6,3,0,0,6,3,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,1,0.0725140517660121
"405","trapnest_20",2023-06-12,"NN","G","Mid",15,"a","20_15","20_15a",NA,10.45,144.11,"no change",1,"osmia",0,NA,10,0,0,6,3,0,0,6,3,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,1,0.0725140517660121
"406","trapnest_20",2023-06-15,"NN","G","Mid",15,"a","20_15","20_15a",NA,10.45,144.11,"no change",1,"osmia",0,NA,10,0,0,6,3,0,0,6,3,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,1,0.0725140517660121
"407","trapnest_20",2023-06-19,"NN","G","Mid",15,"a","20_15","20_15a",NA,10.45,144.11,"no change",1,"osmia",0,NA,10,0,0,6,3,0,0,6,3,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,1,0.0725140517660121
"408","trapnest_20",2023-06-22,"NN","G","Mid",15,"a","20_15","20_15a",NA,10.45,144.11,"no change",1,"osmia",3,NA,11,0,0,6,3,0,0,6,3,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,1,0.0725140517660121
"409","trapnest_20",2023-06-23,"NN","G","Mid",15,"a","20_15","20_15a",NA,10.45,144.11,"no change",1,"osmia",1,NA,11,0,0,6,3,0,0,6,3,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,1,0.0725140517660121
"410","trapnest_20",2023-06-30,"NN","G","Mid",15,"a","20_15","20_15a",NA,10.45,144.11,"no change",1,"osmia",1,NA,11,0,0,6,3,0,0,6,3,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,1,0.0725140517660121
"411","trapnest_20",2023-07-03,"NN","G","Mid",15,"a","20_15","20_15a",NA,10.45,144.11,"no change",1,"osmia",2,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,1,0.0725140517660121
"412","trapnest_20",2023-07-04,"NN","G","Mid",15,"a","20_15","20_15a",NA,10.45,144.11,"no change",1,"osmia",1,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,1,0.0725140517660121
"413","trapnest_20",2023-07-06,"NN","G","Mid",15,"a","20_15","20_15a",NA,10.45,144.11,"no change",1,"osmia",2,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,1,0.0725140517660121
"414","trapnest_20",2023-05-29,"NN","G","Mid",2,"a","20_2","20_2a","20_2a_1",96.03,149.23,"9 cells",1,"osmia",1,1,12,2,0,6.5,0.5,0,0,8,2,0,0,2,3,9,0.333333333333333,0,"not sealed","parasitized",1,2,0.643503317027407
"415","trapnest_20",2023-05-31,"NN","G","Mid",2,"a","20_2","20_2a","20_2a_10",96.03,149.23,"5 cells",1,"osmia",2,NA,14,2,0,4.5,0.5,0,0,6,2,0,0,2,4,9,0.444444444444444,0,"not sealed","parasitized",1,1,0.643503317027407
"416","trapnest_20",2023-06-01,"NN","G","Mid",2,"a","20_2","20_2a",NA,96.03,149.23,"end cap",1,"osmia",1,NA,12,2,0,6.5,2.5,0,0,8,4,0,0,2,4,9,0.444444444444444,NA,"sealed","parasitized",0,1,0.643503317027407
"417","trapnest_20",2023-06-04,"NN","G","Mid",2,"a","20_2","20_2a",NA,96.03,149.23,"no change",1,"osmia",3,NA,12,0,0,6,3,0,0,6,3,0,0,0,4,9,0.444444444444444,NA,"sealed","parasitized",0,1,0.643503317027407
"418","trapnest_20",2023-06-05,"NN","G","Mid",2,"a","20_2","20_2a",NA,96.03,149.23,"no change",1,"osmia",1,NA,12,0,0,6,3,0,0,6,3,0,0,0,4,9,0.444444444444444,NA,"sealed","parasitized",0,1,0.643503317027407
"419","trapnest_20",2023-06-08,"NN","G","Mid",2,"a","20_2","20_2a",NA,96.03,149.23,"no change",1,"osmia",2,NA,12,0,0,6,3,0,0,6,3,0,0,0,4,9,0.444444444444444,NA,"sealed","parasitized",0,1,0.643503317027407
"420","trapnest_20",2023-06-10,"NN","G","Mid",2,"a","20_2","20_2a",NA,96.03,149.23,"no change",1,"osmia",0,NA,12,0,0,6,3,0,0,6,3,0,0,0,4,9,0.444444444444444,NA,"sealed","parasitized",0,1,0.643503317027407
"421","trapnest_20",2023-06-11,"NN","G","Mid",2,"a","20_2","20_2a",NA,96.03,149.23,"no change",1,"osmia",1,NA,10,0,0,6,3,0,0,6,3,0,0,0,4,9,0.444444444444444,NA,"sealed","parasitized",0,1,0.643503317027407
"422","trapnest_20",2023-06-12,"NN","G","Mid",2,"a","20_2","20_2a",NA,96.03,149.23,"no change",1,"osmia",0,NA,10,0,0,6,3,0,0,6,3,0,0,0,4,9,0.444444444444444,NA,"sealed","parasitized",0,1,0.643503317027407
"423","trapnest_20",2023-06-15,"NN","G","Mid",2,"a","20_2","20_2a",NA,96.03,149.23,"no change",1,"osmia",0,NA,10,0,0,6,3,0,0,6,3,0,0,0,4,9,0.444444444444444,NA,"sealed","parasitized",0,1,0.643503317027407
"424","trapnest_20",2023-06-19,"NN","G","Mid",2,"a","20_2","20_2a",NA,96.03,149.23,"no change",1,"osmia",0,NA,10,0,0,6,3,0,0,6,3,0,0,0,4,9,0.444444444444444,NA,"sealed","parasitized",0,1,0.643503317027407
"425","trapnest_20",2023-06-22,"NN","G","Mid",2,"a","20_2","20_2a",NA,96.03,149.23,"no change",1,"osmia",3,NA,11,0,0,6,3,0,0,6,3,0,0,0,4,9,0.444444444444444,NA,"sealed","parasitized",0,1,0.643503317027407
"426","trapnest_20",2023-06-23,"NN","G","Mid",2,"a","20_2","20_2a",NA,96.03,149.23,"no change",1,"osmia",1,NA,11,0,0,6,3,0,0,6,3,0,0,0,4,9,0.444444444444444,NA,"sealed","parasitized",0,1,0.643503317027407
"427","trapnest_20",2023-06-30,"NN","G","Mid",2,"a","20_2","20_2a",NA,96.03,149.23,"no change",1,"osmia",1,NA,11,0,0,6,3,0,0,6,3,0,0,0,4,9,0.444444444444444,NA,"sealed","parasitized",0,1,0.643503317027407
"428","trapnest_20",2023-07-03,"NN","G","Mid",2,"a","20_2","20_2a",NA,96.03,149.23,"no change",1,"osmia",2,NA,12,0,0,6,3,0,0,6,3,0,0,0,4,9,0.444444444444444,NA,"sealed","parasitized",0,1,0.643503317027407
"429","trapnest_20",2023-07-04,"NN","G","Mid",2,"a","20_2","20_2a",NA,96.03,149.23,"no change",1,"osmia",1,NA,12,0,0,6,3,0,0,6,3,0,0,0,4,9,0.444444444444444,NA,"sealed","parasitized",0,1,0.643503317027407
"430","trapnest_20",2023-07-06,"NN","G","Mid",2,"a","20_2","20_2a",NA,96.03,149.23,"no change",1,"osmia",2,NA,12,0,0,6,3,0,0,6,3,0,0,0,4,9,0.444444444444444,NA,"sealed","parasitized",0,1,0.643503317027407
"431","trapnest_20",2023-06-01,"NN","G","Mid",3,"b","20_3","20_3b","20_3b_1",41.3,142.17,"5 cells + end cap",1,"osmia",1,1,12,2,0,6.5,2.5,0,0,8,4,0,0,2,0,5,0,0,"sealed","not parasitized",0,1,0.290497291974397
"432","trapnest_20",2023-06-04,"NN","G","Mid",3,"b","20_3","20_3b",NA,41.3,142.17,"no change",1,"osmia",3,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,5,0,NA,"sealed","not parasitized",0,1,0.290497291974397
"433","trapnest_20",2023-06-05,"NN","G","Mid",3,"b","20_3","20_3b",NA,41.3,142.17,"no change",1,"osmia",1,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,5,0,NA,"sealed","not parasitized",0,1,0.290497291974397
"434","trapnest_20",2023-06-08,"NN","G","Mid",3,"b","20_3","20_3b",NA,41.3,142.17,"no change",1,"osmia",2,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,5,0,NA,"sealed","not parasitized",0,1,0.290497291974397
"435","trapnest_20",2023-06-10,"NN","G","Mid",3,"b","20_3","20_3b",NA,41.3,142.17,"no change",1,"osmia",0,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,5,0,NA,"sealed","not parasitized",0,1,0.290497291974397
"436","trapnest_20",2023-06-11,"NN","G","Mid",3,"b","20_3","20_3b",NA,41.3,142.17,"no change",1,"osmia",1,NA,10,0,0,6,3,0,0,6,3,0,0,0,0,5,0,NA,"sealed","not parasitized",0,1,0.290497291974397
"437","trapnest_20",2023-06-12,"NN","G","Mid",3,"b","20_3","20_3b",NA,41.3,142.17,"no change",1,"osmia",0,NA,10,0,0,6,3,0,0,6,3,0,0,0,0,5,0,NA,"sealed","not parasitized",0,1,0.290497291974397
"438","trapnest_20",2023-06-15,"NN","G","Mid",3,"b","20_3","20_3b",NA,41.3,142.17,"no change",1,"osmia",0,NA,10,0,0,6,3,0,0,6,3,0,0,0,0,5,0,NA,"sealed","not parasitized",0,1,0.290497291974397
"439","trapnest_20",2023-06-19,"NN","G","Mid",3,"b","20_3","20_3b",NA,41.3,142.17,"no change",1,"osmia",0,NA,10,0,0,6,3,0,0,6,3,0,0,0,0,5,0,NA,"sealed","not parasitized",0,1,0.290497291974397
"440","trapnest_20",2023-06-22,"NN","G","Mid",3,"b","20_3","20_3b",NA,41.3,142.17,"no change",1,"osmia",3,NA,11,0,0,6,3,0,0,6,3,0,0,0,0,5,0,NA,"sealed","not parasitized",0,1,0.290497291974397
"441","trapnest_20",2023-06-23,"NN","G","Mid",3,"b","20_3","20_3b",NA,41.3,142.17,"no change",1,"osmia",1,NA,11,0,0,6,3,0,0,6,3,0,0,0,0,5,0,NA,"sealed","not parasitized",0,1,0.290497291974397
"442","trapnest_20",2023-06-30,"NN","G","Mid",3,"b","20_3","20_3b",NA,41.3,142.17,"no change",1,"osmia",1,NA,11,0,0,6,3,0,0,6,3,0,0,0,0,5,0,NA,"sealed","not parasitized",0,1,0.290497291974397
"443","trapnest_20",2023-07-03,"NN","G","Mid",3,"b","20_3","20_3b",NA,41.3,142.17,"no change",1,"osmia",2,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,5,0,NA,"sealed","not parasitized",0,1,0.290497291974397
"444","trapnest_20",2023-07-04,"NN","G","Mid",3,"b","20_3","20_3b",NA,41.3,142.17,"no change",1,"osmia",1,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,5,0,NA,"sealed","not parasitized",0,1,0.290497291974397
"445","trapnest_20",2023-07-06,"NN","G","Mid",3,"b","20_3","20_3b",NA,41.3,142.17,"no change",1,"osmia",2,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,5,0,NA,"sealed","not parasitized",0,1,0.290497291974397
"446","trapnest_20",2023-05-29,"NN","G","Mid",5,"a","20_5","20_5a","20_5a_1",89.81,145.52,"8 cells",1,"osmia",1,1,12,2,0,6.5,0.5,0,0,8,2,0,0,2,0,8,0,0,"not sealed","not parasitized",1,2,0.61716602528862
"447","trapnest_20",2023-05-31,"NN","G","Mid",5,"a","20_5","20_5a","20_5a_9",89.81,145.52,"3 cells + end cap",1,"osmia",2,NA,14,2,0,4.5,0.5,0,0,6,2,0,0,2,0,9,0,0,"sealed","not parasitized",0,1,0.61716602528862
"448","trapnest_20",2023-06-01,"NN","G","Mid",5,"a","20_5","20_5a",NA,89.81,145.52,"no change",1,"osmia",1,NA,12,2,0,6.5,2.5,0,0,8,4,0,0,2,0,9,0,NA,"sealed","not parasitized",0,1,0.61716602528862
"449","trapnest_22",2023-06-19,"NN","H","Low",9,"a","22_9","22_9a","22_9a_1",9.35,146.11,"1 cell",1,"osmia",0,1,17,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,"not sealed","parasitized",1,1,0.0639928820751488
"450","trapnest_22",2023-06-22,"NN","H","Low",9,"a","22_9","22_9a",NA,9.35,146.11,"no change",1,"osmia",3,NA,15,0,0,1,1,0,0,1,1,0,0,0,1,1,1,NA,"not sealed","parasitized",1,1,0.0639928820751488
"451","trapnest_22",2023-06-23,"NN","H","Low",9,"a","22_9","22_9a",NA,9.35,146.11,"no change",1,"osmia",1,NA,17,0,0,1,1,0,0,1,1,0,0,0,1,1,1,NA,"not sealed","parasitized",1,1,0.0639928820751488
"452","trapnest_22",2023-06-30,"NN","H","Low",9,"a","22_9","22_9a",NA,9.35,146.11,"no change",1,"osmia",1,NA,17,0,0,1,1,0,0,1,1,0,0,0,1,1,1,NA,"not sealed","parasitized",1,1,0.0639928820751488
"453","trapnest_22",2023-07-03,"NN","H","Low",9,"a","22_9","22_9a",NA,9.35,146.11,"no change",1,"osmia",2,NA,17,0,0,1,1,0,0,1,1,0,0,0,1,1,1,NA,"not sealed","parasitized",1,1,0.0639928820751488
"454","trapnest_22",2023-07-04,"NN","H","Low",9,"a","22_9","22_9a",NA,9.35,146.11,"no change",1,"osmia",1,NA,17,0,0,1,1,0,0,1,1,0,0,0,1,1,1,NA,"not sealed","parasitized",1,1,0.0639928820751488
"455","trapnest_24",2023-06-08,"NN","H","High",10,"a","24_10","24_10a","24_10a_1",26.42,143.1,"1 cell",1,"osmia",2,1,8,1,0,10,2,0,0,11,3,0,0,1,1,1,1,1,"not sealed","parasitized",1,2,0.184626135569532
"456","trapnest_24",2023-06-10,"NN","H","High",10,"a","24_10","24_10a",NA,26.42,143.1,"no change",1,"osmia",0,NA,7,0,0,11,3,0,0,11,3,0,0,0,1,1,1,NA,"not sealed","parasitized",1,2,0.184626135569532
"457","trapnest_24",2023-06-11,"NN","H","High",10,"a","24_10","24_10a","24_10a_2",26.42,143.1,"1 cell",1,"osmia",1,NA,6,0,0,11,3,0,0,11,3,0,0,0,2,2,1,1,"not sealed","parasitized",1,1,0.184626135569532
"458","trapnest_24",2023-06-12,"NN","H","High",10,"a","24_10","24_10a",NA,26.42,143.1,"no change",1,"osmia",0,NA,6,0,0,11,3,0,0,11,3,0,0,0,2,2,1,NA,"not sealed","parasitized",1,1,0.184626135569532
"459","trapnest_24",2023-06-15,"NN","H","High",10,"a","24_10","24_10a","24_10a_3",26.42,143.1,"1 cell",1,"osmia",0,NA,6,0,0,11,3,0,0,11,3,0,0,0,2,3,0.666666666666667,0,"not sealed","parasitized",1,1,0.184626135569532
"460","trapnest_24",2023-06-19,"NN","H","High",10,"a","24_10","24_10a",NA,26.42,143.1,"no change",1,"osmia",0,NA,6,1,0,11,3,0,0,12,4,0,0,1,2,3,0.666666666666667,NA,"not sealed","parasitized",1,2,0.184626135569532
"461","trapnest_24",2023-06-22,"NN","H","High",10,"a","24_10","24_10a",NA,26.42,143.1,"end cap",1,"osmia",3,NA,6,0,0,12,4,0,0,12,4,0,0,0,2,3,0.666666666666667,NA,"sealed","parasitized",0,1,0.184626135569532
"462","trapnest_24",2023-06-23,"NN","H","High",10,"a","24_10","24_10a",NA,26.42,143.1,"no change",1,"osmia",1,NA,6,0,0,12,4,0,0,12,4,0,0,0,2,3,0.666666666666667,NA,"sealed","parasitized",0,1,0.184626135569532
"463","trapnest_24",2023-06-30,"NN","H","High",10,"a","24_10","24_10a",NA,26.42,143.1,"no change",1,"osmia",1,NA,5,1,0,12,4,0,0,13,5,0,0,1,2,3,0.666666666666667,NA,"sealed","parasitized",0,0,0.184626135569532
"464","trapnest_24",2023-07-03,"NN","H","High",10,"a","24_10","24_10a",NA,26.42,143.1,"no change",1,"osmia",2,NA,5,0,0,12,5,0,0,12,5,0,0,0,2,3,0.666666666666667,NA,"sealed","parasitized",0,0,0.184626135569532
"465","trapnest_24",2023-07-04,"NN","H","High",10,"a","24_10","24_10a",NA,26.42,143.1,"no change",1,"osmia",1,NA,5,0,0,12,5,0,0,12,5,0,0,0,2,3,0.666666666666667,NA,"sealed","parasitized",0,0,0.184626135569532
"466","trapnest_24",2023-07-06,"NN","H","High",10,"a","24_10","24_10a",NA,26.42,143.1,"no change",1,"osmia",2,NA,4,0,0,12,5,0,0,12,5,0,0,0,2,3,0.666666666666667,NA,"sealed","parasitized",0,0,0.184626135569532
"467","trapnest_24",2023-06-30,"NN","H","High",12,"a","24_12","24_12a","24_12a_1",11.84,144.44,"2 cells + end cap",1,"osmia",1,1,5,1,0,12,4,0,0,13,5,0,0,1,1,2,0.5,1,"sealed","parasitized",0,0,0.0819717529770147
"468","trapnest_24",2023-07-03,"NN","H","High",12,"a","24_12","24_12a",NA,11.84,144.44,"no change",1,"osmia",2,NA,5,0,0,12,5,0,0,12,5,0,0,0,1,2,0.5,NA,"sealed","parasitized",0,0,0.0819717529770147
"469","trapnest_24",2023-07-04,"NN","H","High",12,"a","24_12","24_12a",NA,11.84,144.44,"no change",1,"osmia",1,NA,5,0,0,12,5,0,0,12,5,0,0,0,1,2,0.5,NA,"sealed","parasitized",0,0,0.0819717529770147
"470","trapnest_24",2023-07-06,"NN","H","High",12,"a","24_12","24_12a",NA,11.84,144.44,"no change",1,"osmia",2,NA,4,0,0,12,5,0,0,12,5,0,0,0,1,2,0.5,NA,"sealed","parasitized",0,0,0.0819717529770147
"471","trapnest_24",2023-06-04,"NN","H","High",2,"a","24_2","24_2a","24_2a_1",48.72,138.64,"5 cells",1,"osmia",3,1,7,1,0,11,1,0,0,12,2,0,0,1,1,5,0.2,0,"not sealed","parasitized",1,2,0.351413733410271
"472","trapnest_24",2023-06-05,"NN","H","High",2,"a","24_2","24_2a",NA,48.72,138.64,"no change",1,"osmia",1,NA,8,0,0,10,2,0,0,10,2,0,0,0,1,5,0.2,NA,"not sealed","parasitized",1,2,0.351413733410271
"473","trapnest_24",2023-06-08,"NN","H","High",2,"a","24_2","24_2a","24_2a_6",48.72,138.64,"1 cell",1,"osmia",2,NA,8,1,0,10,2,0,0,11,3,0,0,1,2,6,0.333333333333333,1,"not sealed","parasitized",1,2,0.351413733410271
"474","trapnest_24",2023-06-10,"NN","H","High",2,"a","24_2","24_2a",NA,48.72,138.64,"no change",1,"osmia",0,NA,7,0,0,11,3,0,0,11,3,0,0,0,2,6,0.333333333333333,NA,"not sealed","parasitized",1,2,0.351413733410271
"475","trapnest_24",2023-06-11,"NN","H","High",2,"a","24_2","24_2a",NA,48.72,138.64,"end cap",1,"osmia",1,NA,6,0,0,11,3,0,0,11,3,0,0,0,2,6,0.333333333333333,NA,"sealed","parasitized",0,1,0.351413733410271
