"","Date","Site","Subsite","Trapnest","Treatment","Cavity_size","Filled_length_mm","Straw_length_mm","Nest_ID","Cavity_ID","Status","Occupant","Good_days","Bee_choice","Available_prior","New_nests_os","New_nests_meg","New_nest_sum","Osmia_ps_prior","Osmia_no_ps_prior","Meg_ps_prior","Meg_no_ps_prior"
"19591",2023-07-17,"BP","P",48,"High","medium",NA,NA,"48_16a","48_16","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19592",2023-07-17,"BP","P",48,"High","medium",NA,NA,"48_17a","48_17","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19593",2023-07-17,"BP","P",48,"High","large",NA,NA,"48_18a","48_18","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19594",2023-07-17,"BP","P",48,"High","large",NA,NA,"48_1a","48_1","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19595",2023-07-17,"BP","P",48,"High","medium",NA,NA,"48_2a","48_2","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19596",2023-07-17,"BP","P",48,"High","large",NA,NA,"48_3a","48_3","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19597",2023-07-17,"BP","P",48,"High","medium",NA,NA,"48_4a","48_4","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19598",2023-07-17,"BP","P",48,"High","medium",NA,NA,"48_5b","48_5","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19599",2023-07-17,"BP","P",48,"High","medium",NA,NA,"48_6a","48_6","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19600",2023-07-17,"BP","P",48,"High","medium",NA,NA,"48_7a","48_7","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19601",2023-07-17,"BP","P",48,"High","small",NA,NA,"48_8a","48_8","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19602",2023-07-17,"BP","P",48,"High","large",NA,NA,"48_9a","48_9","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19603",2023-07-17,"BP","P",48,"High","large",NA,NA,"48_10a","48_10","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19604",2023-07-17,"BP","P",48,"High","medium",NA,NA,"48_11a","48_11","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19605",2023-07-17,"BP","P",48,"High","medium",NA,NA,"48_12C","48_12","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19606",2023-07-20,"BP","P",48,"High","small",NA,NA,"48_13a","48_13","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19607",2023-07-20,"BP","P",48,"High","medium",NA,NA,"48_14a","48_14","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19608",2023-07-20,"BP","P",48,"High","large",NA,NA,"48_15a","48_15","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19609",2023-07-20,"BP","P",48,"High","medium",NA,NA,"48_16a","48_16","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19610",2023-07-20,"BP","P",48,"High","medium",NA,NA,"48_17a","48_17","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19611",2023-07-20,"BP","P",48,"High","large",NA,NA,"48_18a","48_18","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19612",2023-07-20,"BP","P",48,"High","large",NA,NA,"48_1a","48_1","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19613",2023-07-20,"BP","P",48,"High","medium",NA,NA,"48_2a","48_2","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19614",2023-07-20,"BP","P",48,"High","large",NA,NA,"48_3a","48_3","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19615",2023-07-20,"BP","P",48,"High","medium",NA,NA,"48_4a","48_4","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19616",2023-07-20,"BP","P",48,"High","medium",NA,NA,"48_5b","48_5","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19617",2023-07-20,"BP","P",48,"High","medium",NA,NA,"48_6a","48_6","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19618",2023-07-20,"BP","P",48,"High","medium",NA,NA,"48_7a","48_7","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19619",2023-07-20,"BP","P",48,"High","small",NA,NA,"48_8a","48_8","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19620",2023-07-20,"BP","P",48,"High","large",NA,NA,"48_9a","48_9","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19621",2023-07-20,"BP","P",48,"High","large",NA,NA,"48_10a","48_10","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19622",2023-07-20,"BP","P",48,"High","medium",NA,NA,"48_11a","48_11","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19623",2023-07-20,"BP","P",48,"High","medium",NA,NA,"48_12C","48_12","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19624",2023-07-24,"BP","P",48,"High","small",NA,NA,"48_13a","48_13","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19625",2023-07-24,"BP","P",48,"High","medium",NA,NA,"48_14a","48_14","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19626",2023-07-24,"BP","P",48,"High","large",NA,NA,"48_15a","48_15","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19627",2023-07-24,"BP","P",48,"High","medium",NA,NA,"48_16a","48_16","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19628",2023-07-24,"BP","P",48,"High","medium",NA,NA,"48_17a","48_17","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19629",2023-07-24,"BP","P",48,"High","large",NA,NA,"48_18a","48_18","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19630",2023-07-24,"BP","P",48,"High","large",NA,NA,"48_1a","48_1","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19631",2023-07-24,"BP","P",48,"High","medium",NA,NA,"48_2a","48_2","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19632",2023-07-24,"BP","P",48,"High","large",NA,NA,"48_3a","48_3","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19633",2023-07-24,"BP","P",48,"High","medium",NA,NA,"48_4a","48_4","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19634",2023-07-24,"BP","P",48,"High","medium",NA,NA,"48_5b","48_5","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19635",2023-07-24,"BP","P",48,"High","medium",NA,NA,"48_6a","48_6","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19636",2023-07-24,"BP","P",48,"High","medium",NA,NA,"48_7a","48_7","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19637",2023-07-24,"BP","P",48,"High","small",NA,NA,"48_8a","48_8","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19638",2023-07-24,"BP","P",48,"High","large",NA,NA,"48_9a","48_9","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19639",2023-07-24,"BP","P",48,"High","large",NA,NA,"48_10a","48_10","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19640",2023-07-24,"BP","P",48,"High","medium",NA,NA,"48_11a","48_11","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19641",2023-07-24,"BP","P",48,"High","medium",NA,NA,"48_12C","48_12","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19642",2023-07-26,"BP","P",48,"High","small",NA,NA,"48_13a","48_13","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19643",2023-07-26,"BP","P",48,"High","medium",NA,NA,"48_14a","48_14","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19644",2023-07-26,"BP","P",48,"High","large",NA,NA,"48_15a","48_15","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19645",2023-07-26,"BP","P",48,"High","medium",NA,NA,"48_16a","48_16","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19646",2023-07-26,"BP","P",48,"High","medium",NA,NA,"48_17a","48_17","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19647",2023-07-26,"BP","P",48,"High","large",NA,NA,"48_18a","48_18","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19648",2023-07-26,"BP","P",48,"High","large",NA,NA,"48_1a","48_1","pseudo","megachile",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19649",2023-07-26,"BP","P",48,"High","medium",NA,NA,"48_2a","48_2","pseudo","megachile",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19650",2023-07-26,"BP","P",48,"High","large",NA,NA,"48_3a","48_3","pseudo","megachile",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19651",2023-07-26,"BP","P",48,"High","medium",NA,NA,"48_4a","48_4","pseudo","megachile",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19652",2023-07-26,"BP","P",48,"High","medium",NA,NA,"48_5b","48_5","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19653",2023-07-26,"BP","P",48,"High","medium",NA,NA,"48_6a","48_6","pseudo","megachile",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19654",2023-07-26,"BP","P",48,"High","medium",NA,NA,"48_7a","48_7","pseudo","megachile",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19655",2023-07-26,"BP","P",48,"High","small",NA,NA,"48_8a","48_8","pseudo","megachile",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19656",2023-07-26,"BP","P",48,"High","large",NA,NA,"48_9a","48_9","pseudo","megachile",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19657",2023-07-26,"BP","P",48,"High","large",NA,NA,"48_10a","48_10","pseudo","megachile",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19658",2023-07-26,"BP","P",48,"High","medium",NA,NA,"48_11a","48_11","pseudo","megachile",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19659",2023-07-26,"BP","P",48,"High","medium",NA,NA,"48_12C","48_12","pseudo","megachile",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19660",2023-07-28,"BP","P",48,"High","small",NA,NA,"48_13a","48_13","empty","none",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"19661",2023-07-28,"BP","P",48,"High","medium",NA,NA,"48_14a","48_14","empty","none",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"19662",2023-07-28,"BP","P",48,"High","large",NA,NA,"48_15a","48_15","empty","none",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"19663",2023-07-28,"BP","P",48,"High","medium",NA,NA,"48_16a","48_16","empty","none",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"19664",2023-07-28,"BP","P",48,"High","medium",NA,NA,"48_17a","48_17","empty","none",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"19665",2023-07-28,"BP","P",48,"High","large",NA,NA,"48_18a","48_18","empty","none",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"19666",2023-07-28,"BP","P",48,"High","large",NA,NA,"48_1a","48_1","pseudo","megachile",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19667",2023-07-28,"BP","P",48,"High","medium",NA,NA,"48_2a","48_2","pseudo","megachile",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19668",2023-07-28,"BP","P",48,"High","large",NA,NA,"48_3a","48_3","pseudo","megachile",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19669",2023-07-28,"BP","P",48,"High","medium",NA,NA,"48_4a","48_4","pseudo","megachile",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19670",2023-07-28,"BP","P",48,"High","medium",NA,NA,"48_5b","48_5","empty","none",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"19671",2023-07-28,"BP","P",48,"High","medium",NA,NA,"48_6a","48_6","pseudo","megachile",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19672",2023-07-28,"BP","P",48,"High","medium",NA,NA,"48_7a","48_7","pseudo","megachile",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19673",2023-07-28,"BP","P",48,"High","small",NA,NA,"48_8a","48_8","pseudo","megachile",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19674",2023-07-28,"BP","P",48,"High","large",NA,NA,"48_9a","48_9","pseudo","megachile",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19675",2023-07-28,"BP","P",48,"High","large",NA,NA,"48_10a","48_10","pseudo","megachile",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19676",2023-07-28,"BP","P",48,"High","medium",NA,NA,"48_11a","48_11","pseudo","megachile",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19677",2023-07-28,"BP","P",48,"High","medium",NA,NA,"48_12C","48_12","pseudo","megachile",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19678",2023-07-29,"BP","P",48,"High","small",NA,NA,"48_13a","48_13","empty","none",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"19679",2023-07-29,"BP","P",48,"High","medium",NA,NA,"48_14a","48_14","empty","none",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"19680",2023-07-29,"BP","P",48,"High","large",NA,NA,"48_15a","48_15","empty","none",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"19681",2023-07-29,"BP","P",48,"High","medium",NA,NA,"48_16a","48_16","empty","none",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"19682",2023-07-29,"BP","P",48,"High","medium",NA,NA,"48_17a","48_17","empty","none",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"19683",2023-07-29,"BP","P",48,"High","large",NA,NA,"48_18a","48_18","empty","none",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"19684",2023-07-29,"BP","P",48,"High","large",NA,NA,"48_1a","48_1","pseudo","megachile",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19685",2023-07-29,"BP","P",48,"High","medium",NA,NA,"48_2a","48_2","pseudo","megachile",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19686",2023-07-29,"BP","P",48,"High","large",NA,NA,"48_3a","48_3","pseudo","megachile",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19687",2023-07-29,"BP","P",48,"High","medium",NA,NA,"48_4a","48_4","pseudo","megachile",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19688",2023-07-29,"BP","P",48,"High","medium",NA,NA,"48_5b","48_5","empty","none",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"19689",2023-07-29,"BP","P",48,"High","medium",NA,NA,"48_6a","48_6","pseudo","megachile",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19690",2023-07-29,"BP","P",48,"High","medium",NA,NA,"48_7a","48_7","pseudo","megachile",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19691",2023-07-29,"BP","P",48,"High","small",NA,NA,"48_8a","48_8","pseudo","megachile",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19692",2023-07-29,"BP","P",48,"High","large",NA,NA,"48_9a","48_9","pseudo","megachile",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19693",2023-07-29,"BP","P",48,"High","large",NA,NA,"48_10a","48_10","pseudo","megachile",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19694",2023-07-29,"BP","P",48,"High","medium",NA,NA,"48_11a","48_11","pseudo","megachile",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19695",2023-07-29,"BP","P",48,"High","medium",NA,NA,"48_12C","48_12","pseudo","megachile",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19696",2023-08-01,"BP","P",48,"High","small",NA,NA,"48_13a","48_13","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19697",2023-08-01,"BP","P",48,"High","medium",NA,NA,"48_14a","48_14","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19698",2023-08-01,"BP","P",48,"High","large",NA,NA,"48_15a","48_15","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19699",2023-08-01,"BP","P",48,"High","medium",NA,NA,"48_16a","48_16","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19700",2023-08-01,"BP","P",48,"High","medium",NA,NA,"48_17a","48_17","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19701",2023-08-01,"BP","P",48,"High","large",NA,NA,"48_18a","48_18","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19702",2023-08-01,"BP","P",48,"High","large",NA,NA,"48_1a","48_1","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19703",2023-08-01,"BP","P",48,"High","medium",NA,NA,"48_2a","48_2","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19704",2023-08-01,"BP","P",48,"High","large",NA,NA,"48_3a","48_3","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19705",2023-08-01,"BP","P",48,"High","medium",NA,NA,"48_4a","48_4","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19706",2023-08-01,"BP","P",48,"High","medium",NA,NA,"48_5b","48_5","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19707",2023-08-01,"BP","P",48,"High","medium",NA,NA,"48_6a","48_6","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19708",2023-08-01,"BP","P",48,"High","medium",NA,NA,"48_7a","48_7","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19709",2023-08-01,"BP","P",48,"High","small",NA,NA,"48_8a","48_8","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19710",2023-08-01,"BP","P",48,"High","large",NA,NA,"48_9a","48_9","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19711",2023-08-01,"BP","P",48,"High","large",NA,NA,"48_10a","48_10","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19712",2023-08-01,"BP","P",48,"High","medium",NA,NA,"48_11a","48_11","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19713",2023-08-01,"BP","P",48,"High","medium",NA,NA,"48_12C","48_12","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19714",2023-08-04,"BP","P",48,"High","small",NA,NA,"48_13a","48_13","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19715",2023-08-04,"BP","P",48,"High","medium",NA,NA,"48_14a","48_14","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19716",2023-08-04,"BP","P",48,"High","large",NA,NA,"48_15a","48_15","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19717",2023-08-04,"BP","P",48,"High","medium",NA,NA,"48_16a","48_16","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19718",2023-08-04,"BP","P",48,"High","medium",NA,NA,"48_17a","48_17","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19719",2023-08-04,"BP","P",48,"High","large",NA,NA,"48_18a","48_18","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19720",2023-08-04,"BP","P",48,"High","large",NA,NA,"48_1a","48_1","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19721",2023-08-04,"BP","P",48,"High","medium",NA,NA,"48_2a","48_2","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19722",2023-08-04,"BP","P",48,"High","large",NA,NA,"48_3a","48_3","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19723",2023-08-04,"BP","P",48,"High","medium",NA,NA,"48_4a","48_4","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19724",2023-08-04,"BP","P",48,"High","medium",NA,NA,"48_5b","48_5","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"19725",2023-08-04,"BP","P",48,"High","medium",NA,NA,"48_6a","48_6","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19726",2023-08-04,"BP","P",48,"High","medium",NA,NA,"48_7a","48_7","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19727",2023-08-04,"BP","P",48,"High","small",NA,NA,"48_8a","48_8","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19728",2023-08-04,"BP","P",48,"High","large",NA,NA,"48_9a","48_9","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19729",2023-08-04,"BP","P",48,"High","large",NA,NA,"48_10a","48_10","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19730",2023-08-04,"BP","P",48,"High","medium",NA,NA,"48_11a","48_11","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19731",2023-08-04,"BP","P",48,"High","medium",NA,NA,"48_12C","48_12","pseudo","megachile",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19732",2023-08-09,"BP","P",48,"High","small",NA,NA,"48_13a","48_13","empty","none",4,0,NA,NA,NA,NA,NA,NA,NA,NA
"19733",2023-08-09,"BP","P",48,"High","medium",NA,NA,"48_14a","48_14","empty","none",4,0,NA,NA,NA,NA,NA,NA,NA,NA
"19734",2023-08-09,"BP","P",48,"High","large",NA,NA,"48_15a","48_15","empty","none",4,0,NA,NA,NA,NA,NA,NA,NA,NA
"19735",2023-08-09,"BP","P",48,"High","medium",NA,NA,"48_16a","48_16","empty","none",4,0,NA,NA,NA,NA,NA,NA,NA,NA
"19736",2023-08-09,"BP","P",48,"High","medium",NA,NA,"48_17a","48_17","empty","none",4,0,NA,NA,NA,NA,NA,NA,NA,NA
"19737",2023-08-09,"BP","P",48,"High","large",NA,NA,"48_18a","48_18","empty","none",4,0,NA,NA,NA,NA,NA,NA,NA,NA
"19738",2023-08-09,"BP","P",48,"High","large",NA,NA,"48_1a","48_1","pseudo","megachile",4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19739",2023-08-09,"BP","P",48,"High","medium",NA,NA,"48_2a","48_2","pseudo","megachile",4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19740",2023-08-09,"BP","P",48,"High","large",NA,NA,"48_3a","48_3","pseudo","megachile",4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19741",2023-08-09,"BP","P",48,"High","medium",NA,NA,"48_4a","48_4","pseudo","megachile",4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19742",2023-08-09,"BP","P",48,"High","medium",NA,NA,"48_5b","48_5","empty","none",4,0,NA,NA,NA,NA,NA,NA,NA,NA
"19743",2023-08-09,"BP","P",48,"High","medium",NA,NA,"48_6a","48_6","pseudo","megachile",4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19744",2023-08-09,"BP","P",48,"High","medium",NA,NA,"48_7a","48_7","pseudo","megachile",4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19745",2023-08-09,"BP","P",48,"High","small",NA,NA,"48_8a","48_8","pseudo","megachile",4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19746",2023-08-09,"BP","P",48,"High","large",NA,NA,"48_9a","48_9","pseudo","megachile",4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19747",2023-08-09,"BP","P",48,"High","large",NA,NA,"48_10a","48_10","pseudo","megachile",4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19748",2023-08-09,"BP","P",48,"High","medium",NA,NA,"48_11a","48_11","pseudo","megachile",4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19749",2023-08-09,"BP","P",48,"High","medium",NA,NA,"48_12C","48_12","pseudo","megachile",4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19750",2023-07-03,"BP","Q",49,"Low","large",NA,NA,"49_1a","49_1","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19751",2023-07-03,"BP","Q",49,"Low","medium",NA,NA,"49_3a","49_3","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19752",2023-07-03,"BP","Q",49,"Low","medium",NA,NA,"49_5a","49_5","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19753",2023-07-03,"BP","Q",49,"Low","large",NA,NA,"49_6a","49_6","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19754",2023-07-03,"BP","Q",49,"Low","medium",NA,NA,"49_7a","49_7","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19755",2023-07-03,"BP","Q",49,"Low","large",NA,NA,"49_10a","49_10","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19756",2023-07-03,"BP","Q",49,"Low","medium",NA,NA,"49_11a","49_11","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19757",2023-07-03,"BP","Q",49,"Low","medium",NA,NA,"49_12a","49_12","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19758",2023-07-03,"BP","Q",49,"Low","medium",NA,NA,"49_13a","49_13","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19759",2023-07-03,"BP","Q",49,"Low","medium",NA,NA,"49_14a","49_14","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19760",2023-07-03,"BP","Q",49,"Low","medium",NA,NA,"49_15a","49_15","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19761",2023-07-03,"BP","Q",49,"Low","large",NA,NA,"49_16a","49_16","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19762",2023-07-03,"BP","Q",49,"Low","small",NA,NA,"49_17a","49_17","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19763",2023-07-03,"BP","Q",49,"Low","large",NA,NA,"49_18a","49_18","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19764",2023-07-03,"BP","Q",49,"Low","medium",NA,NA,"49_2a","49_2","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19765",2023-07-03,"BP","Q",49,"Low","small",NA,NA,"49_4a","49_4","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19766",2023-07-03,"BP","Q",49,"Low","medium",NA,NA,"49_8a","49_8","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19767",2023-07-04,"BP","Q",49,"Low","large",NA,NA,"49_1a","49_1","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19768",2023-07-04,"BP","Q",49,"Low","medium",NA,NA,"49_3a","49_3","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19769",2023-07-04,"BP","Q",49,"Low","medium",NA,NA,"49_5a","49_5","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"19770",2023-07-04,"BP","Q",49,"Low","large",NA,NA,"49_6a","49_6","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
